name,family,provenance,ic_1,icir_1,ic_5,ic_20,ic_decay,n_days,ls_sharpe,fold_sharpes,pval,dsr_prob,turnover,pval_pass,verdict,reason,max_corr,delta_sharpe,delta_maxdd,improves_book
mom_vadj_5,momentum,Jansen ML4T,-0.034848831834958495,-5.579356667953663,-0.0129238293906522,0.010714877639290132,-0.0129238293906522,1958,-0.4387406349089381,"[0.23958990999269672, -2.2308184028246925, -0.3858935674543056, -0.9852250806678216]",2.4140977661346597e-08,5.081955018781947e-05,0.021168160221430254,True,REJECTED,negative OOS fold,,,,False
ddown_21,drawdown,TikTok lead (validated as candidate),-0.009610116133994252,-1.3209485916788781,-0.04194417999483382,-0.07413481589892323,-0.04194417999483382,1939,-1.088730205163984,"[-0.17173610855729748, -2.4571725104048454, -0.6704229486351847, -2.695284430081224]",0.18651850605717923,4.9629689929719945e-05,0.022193453280258794,False,REJECTED,failed FDR,,,,False
kbar_upshadow_1,kbar,Qlib Alpha158,0.015056297749461931,2.677654114120298,0.008607586541231511,0.009447035726551341,0.008607586541231511,1963,-1.0983309001415493,"[0.2029942670398664, -2.961774644398148, -1.5426259213556681, -3.9092186386510095]",0.0074139736165306225,4.48286114659302e-05,0.01976075418792048,True,REJECTED,negative OOS fold,,,,False
volz_63,volume,Qlib Alpha158,-0.04335451836785102,-7.170758260770205,-0.01699135607663038,0.008712149349907525,-0.01699135607663038,1901,-0.7105125067380541,"[0.9578978991296418, -2.4165958932811002, -0.9812988617187726, -1.706719458840241]",7.458478279431802e-13,2.8202222149331657e-05,0.01892677060480182,True,REJECTED,negative OOS fold,,,,False
volofvol_63,volatility,Financial-Models notebooks (concept-mined),0.057194188605412415,7.883476769059877,0.074066929649188,0.1003319162670587,0.074066929649188,1897,-0.6202380841206769,"[-1.6680506743099548, 0.41033893331523896, -1.9451400267857397, 0.9737671678787543]",3.1086244689504383e-15,2.6696207139464967e-05,0.019889642991019255,True,REJECTED,negative OOS fold,,,,False
garchgap_21,volatility,Financial-Models notebooks (concept-mined),-0.004834327821209981,-0.8180728909342699,-0.0060935344166570165,-0.005197825715725733,-0.0060935344166570165,1943,-0.4812411254261763,"[-0.9849029457048774, -0.7668817316079951, -0.08706129663647222, 0.1990716126354697]",0.4133155672631972,2.660311316016184e-05,0.0196961256710842,False,REJECTED,failed FDR,,,,False
kbar_upshadow_21,kbar,Qlib Alpha158,0.016362135718667126,2.857090366057947,0.019751226844661872,0.016707103589265356,0.019751226844661872,1943,-0.75480334881107,"[-1.4163035493068687, 0.279530995961759, -1.0214042680593762, -0.7115233012789277]",0.004275440973562583,1.4032774108552193e-05,0.017617816174745244,True,REJECTED,negative OOS fold,,,,False
rev_5,reversal,Qlib Alpha158,0.04501230595767257,6.443600853293033,0.023242524248825714,-0.01308647520456173,0.023242524248825714,1958,-1.364114222266498,"[-1.828338205823543, -1.5849377339665212, -1.7074215674745035, -0.6641970086386122]",1.166715613010183e-10,1.3078517517528532e-05,0.022681219154111802,True,REJECTED,negative OOS fold,,,,False
rev_3,reversal,Qlib Alpha158,0.03572859814437846,5.0290818880468615,0.02155136752993814,-0.015900721920190895,0.02155136752993814,1960,-1.457013073406294,"[-1.2159107549590145, -3.043319069253144, -2.8440524240626277, -0.5523470433088925]",4.928338999121706e-07,6.4019495431555384e-06,0.023052422174396014,True,REJECTED,negative OOS fold,,,,False
stoch_14,oscillator,Jansen ML4T,0.006633321811982859,1.041074529921551,-0.010893895362714153,-0.029182263353527752,-0.010893895362714153,1950,-1.998298962356983,"[-1.4107827472688539, -3.0203839821624574, -3.1037948542912543, -2.6143564206739134]",0.29784095943154765,4.891536031115251e-06,0.020396107905689558,False,REJECTED,failed FDR,,,,False
rsi_dip_2,oscillator,in-repo alphas.py,0.02933879343927771,4.708620319966334,0.011516503504194267,-0.01843717754424714,0.011516503504194267,1962,-1.8992863472113037,"[-1.6429254794499613, -2.4535420955019687, -3.5890270002383207, -1.9228060234395672]",2.4939913254584667e-06,2.679636894376003e-06,0.021277659600953153,True,REJECTED,negative OOS fold,,,,False
base_rsi2,baseline,in-repo alphas.py,0.02933879343927771,4.708620319966334,0.011516503504194267,-0.01843717754424714,0.011516503504194267,1962,-1.8992863472113037,"[-1.6429254794499613, -2.4535420955019687, -3.5890270002383207, -1.9228060234395672]",2.4939913254584667e-06,2.679636894376003e-06,0.021277659600953153,True,REJECTED,negative OOS fold,,,,False
rev_2,reversal,Qlib Alpha158,0.02950525521259516,4.2554061755438095,0.022032480585078926,-0.015082146265728411,0.022032480585078926,1961,-1.6692787101632265,"[-1.2334199651312927, -2.9900116313879295, -3.0663081658120355, -1.203788274568076]",2.0866985536827087e-05,2.5775076463729896e-06,0.022462877597282084,True,REJECTED,negative OOS fold,,,,False
vixfix_22,capitulation,TikTok lead (validated as candidate),-0.03794267654230256,-4.982107630925281,-0.06294202285692595,-0.09334543107572091,-0.06294202285692595,1942,-0.9982676467487683,"[0.18270674163442302, -1.6772633624487894, -1.1170241827261853, -2.3042390888177517]",6.289543272863796e-07,1.380305497122869e-06,0.022469649362414718,True,REJECTED,negative OOS fold,,,,False
vixfix_z_22,capitulation,TikTok lead (validated as candidate),-0.03794267654230256,-4.982107630925281,-0.06294202285692595,-0.09334543107572091,-0.06294202285692595,1942,-0.9982676467487683,"[0.18270674163442302, -1.6772633624487894, -1.1170241827261853, -2.3042390888177517]",6.289543272863796e-07,1.380305497122869e-06,0.022469649362414718,True,REJECTED,negative OOS fold,,,,False
kurt_63,volatility,Jansen ML4T,0.010111454196282918,1.702866600914554,0.007260471425626772,-0.003310763414500816,0.007260471425626772,1901,-0.863278351012936,"[-2.7183636006149596, 0.7853123978466772, -0.5111425395246172, -0.14200975610449398]",0.08859303560506948,1.1630724514599677e-06,0.016846535488234896,False,REJECTED,failed FDR,,,,False
streak,lottery,Jansen ML4T,0.022822211286660045,3.7307408716340076,0.009572347202510953,-0.018215822003108343,0.009572347202510953,1904,-0.9209044594907618,"[0.42853697531400553, -2.3263912487559697, -2.456466207419676, -1.1416008339707993]",0.0001909175131085128,9.886201385311821e-07,0.026082032612158357,True,REJECTED,negative OOS fold,,,,False
rev_1,reversal,Qlib Alpha158,0.02188212008627384,3.1609525384810557,0.016511494723862388,-0.01519213972481406,0.016511494723862388,1962,-2.121461383594703,"[-1.3419550419681265, -3.3631572182869744, -3.2286929391547523, -3.367386775131687]",0.0015725411948266377,8.713779102720309e-07,0.02256029401759181,True,REJECTED,negative OOS fold,,,,False
volz_126,volume,Qlib Alpha158,-0.05343663107632914,-8.598676702164829,-0.030048816450796205,-0.018240520906179634,-0.030048816450796205,1838,-1.0786415503586304,"[-0.44181062474312094, -1.40054718520734, -1.3732104949345467, -1.2827385184817681]",0.0,6.499174328711277e-07,0.01786500738361352,True,REJECTED,negative OOS fold,,,,False
vixfix_66,capitulation,TikTok lead (validated as candidate),-0.0336050295396411,-4.283405333710951,-0.05020265325860597,-0.08678865659861175,-0.05020265325860597,1898,-1.0955075280347881,"[-0.7212675413378666, -2.0207085664737074, -1.5835137602826397, -0.38788276470403255]",1.8405442811397776e-05,5.926147739754306e-07,0.02135546168818492,True,REJECTED,negative OOS fold,,,,False
vixfix_z_66,capitulation,TikTok lead (validated as candidate),-0.0336050295396411,-4.283405333710951,-0.05020265325860597,-0.08678865659861175,-0.05020265325860597,1898,-1.0955075280347881,"[-0.7212675413378666, -2.0207085664737074, -1.5835137602826397, -0.38788276470403255]",1.8405442811397776e-05,5.926147739754306e-07,0.02135546168818492,True,REJECTED,negative OOS fold,,,,False
lowvol_10,volatility,Jansen ML4T,0.06784860753031469,8.443173375841411,0.08042633537499681,0.1090678974213808,0.08042633537499681,1954,-0.9526516860859723,"[-1.8554689728726275, 0.037844072138730596, -1.5955170929180067, -0.01770183638418818]",0.0,5.543904643690034e-07,0.02428472147421795,True,REJECTED,negative OOS fold,,,,False
kbar_body_1,kbar,Qlib Alpha158,-0.006375763030396172,-1.0278497689906183,-0.0026234969884250505,0.01653319694510277,-0.0026234969884250505,1963,-0.8252547416221674,"[0.06042038849559618, -2.424879797309521, -1.3506690294233354, -1.3948626562479278]",0.30402050100360345,4.0127934153311173e-07,0.021496771800448105,False,REJECTED,failed FDR,,,,False
kbar_upshadow_5,kbar,Qlib Alpha158,0.009828294421606928,1.7332586982705902,0.008482994384763779,0.01452471564954672,0.008482994384763779,1959,-1.0264745952264376,"[-0.22264726689954456, -1.030322482134901, -1.3695335558277555, -2.30351450274576]",0.08304969817798846,3.936408150551074e-07,0.018029797371314563,False,REJECTED,failed FDR,,,,False
amihud_21,volume,Jansen ML4T,0.04704251232375903,7.0123291120992075,0.06912507459489656,0.10069381257614132,0.06912507459489656,1943,-0.9391796602859682,"[-2.6591095422013558, -0.4842561615928948, -0.39856920789858785, 0.4886881473929609]",2.3439028495886305e-12,3.4735851350831126e-07,0.017672493323119685,True,REJECTED,negative OOS fold,,,,False
kbar_closepos_1,kbar,Qlib Alpha158,0.0010714353088891525,0.17655441761855206,0.00211194886136266,0.017561060177094242,0.00211194886136266,1963,-0.8139460669297583,"[-0.35021891972671926, -2.6760945036899306, -0.1309037431901738, -1.7450646236983764]",0.8598584009684169,3.267345715096681e-07,0.02128555964437961,False,REJECTED,failed FDR,,,,False
volz_21,volume,Qlib Alpha158,-0.036754437240317295,-6.18240107217642,-0.013331200579135732,0.014666181837962425,-0.013331200579135732,1943,-1.2653426001207093,"[0.40085557505726865, -2.078698558488283, -3.271982565197519, -1.5411644141581125]",6.313387590495267e-10,2.0429801372845446e-07,0.01902066078073989,True,REJECTED,negative OOS fold,,,,False
carry_30,carry,in-repo alphas.py,-0.014682802233073966,-2.6197767140647388,-0.020621513094486045,-0.04540199069488219,-0.020621513094486045,1934,-1.0314885337639597,"[-1.7846494828918955, -0.18409091475532027, -0.7601110637159838, -1.0314117895977322]",0.00879873564141942,1.5199982084102004e-07,0.017475491476566886,True,REJECTED,negative OOS fold,,,,False
ddown_126,drawdown,TikTok lead (validated as candidate),-0.022423599496891416,-2.891852165447903,-0.057423156140318184,-0.10905649725990135,-0.057423156140318184,1838,-1.228919418583054,"[-1.6898441420411725, -1.1388103787573844, -1.2991927812723278, -0.6525736253825356]",0.0038297810855123515,4.108582668527205e-08,0.019113551436090098,True,REJECTED,negative OOS fold,,,,False
ddown_252,drawdown,TikTok lead (validated as candidate),-0.0317530896339862,-3.763141396140581,-0.0693886356646497,-0.11821963161197645,-0.0693886356646497,1712,-1.3136895883057578,"[-1.968942352676467, -1.0597280328097924, -1.4741266723175304, -0.7251219866711573]",0.00016779226805829772,3.072357751543464e-08,0.017264133374886036,True,REJECTED,negative OOS fold,,,,False
ddown_63,drawdown,TikTok lead (validated as candidate),-0.013139651382090344,-1.7192594205097425,-0.03738238243681233,-0.07681416105556299,-0.03738238243681233,1901,-1.2631228482421577,"[-1.6141919852950113, -1.868849683521258, -0.7721818379023963, -0.7455972812100607]",0.0855671454099638,2.020984796180514e-08,0.02106461127553154,False,REJECTED,failed FDR,,,,False
skew_63,volatility,Jansen ML4T,0.02841640174852017,4.587478384708095,0.025449647053674567,0.031197779309536357,0.025449647053674567,1901,-1.2158379374923112,"[-2.358135565718749, -0.240882906282768, -1.2506879633297574, -0.38160843837685765]",4.486318611274243e-06,1.6411846104347205e-08,0.01738254739071111,True,REJECTED,negative OOS fold,,,,False
volratio_10_126,volatility,Financial-Models notebooks (concept-mined),0.01548389085382647,2.4139303414995603,0.003102325895955036,-0.004406215066730873,0.003102325895955036,1838,-1.2940998755987947,"[-0.8713077625333775, -0.9597901270816289, -1.6639313396912827, -1.620977350043237]",0.015781479169374002,6.365576843414544e-09,0.01728267704447167,True,REJECTED,negative OOS fold,,,,False
carry_trend_14,carry,in-repo alphas.py,-0.014540262553822726,-2.5827722304605296,-0.021687137821080896,0.00322996362033079,-0.021687137821080896,1943,-1.3991362764283066,"[-1.9245462541773175, -0.9324579113982753, -1.180925639417117, -1.3178553630808278]",0.009801000465119891,2.4427955214179065e-09,0.017591494325766,True,REJECTED,negative OOS fold,,,,False
volratio_10_63,volatility,Financial-Models notebooks (concept-mined),0.012831862961029823,2.0617490843576682,0.00043056400291151514,-0.009226143346684807,0.00043056400291151514,1901,-1.4966544536348567,"[-1.3815742366658197, -1.4489777316479449, -1.7365440767960376, -1.7772278697618396]",0.03923163080493586,6.339007097011518e-11,0.01871446940742213,True,REJECTED,negative OOS fold,,,,False
skew_21,volatility,Jansen ML4T,0.021329311732643942,3.5275229793558234,0.018418478714686295,0.029151928699339077,0.018418478714686295,1943,-1.658566822217575,"[-1.769942157136751, -2.5148442066340575, -2.0385111426562594, -0.6241122327301526]",0.00041946734956344045,9.488798635715057e-12,0.018664641834557377,True,REJECTED,negative OOS fold,,,,False
carry_7,carry,in-repo alphas.py,-0.02845899524027901,-5.134592108742187,-0.03963780264054648,-0.047349719666384474,-0.03963780264054648,1957,-1.7534551878763567,"[-2.290292813168004, -0.3823155914021422, -2.0063476941936145, -2.178210492912116]",2.827565888097183e-07,2.3929747072770624e-12,0.01852840123811969,True,REJECTED,negative OOS fold,,,,False
carry_csrank_7,carry,in-repo alphas.py,-0.02845899524027901,-5.134592108742187,-0.03963780264054648,-0.047349719666384474,-0.03963780264054648,1957,-1.7534551878763567,"[-2.290292813168004, -0.3823155914021422, -2.0063476941936145, -2.178210492912116]",2.827565888097183e-07,2.3929747072770624e-12,0.01852840123811969,True,REJECTED,negative OOS fold,,,,False
kbar_downshadow_5,kbar,Qlib Alpha158,0.012587480827323376,2.133971661925848,0.007844630889208119,0.004183573157867513,0.007844630889208119,1959,-1.9390724661870207,"[-2.952893591488551, -1.3322797427655906, -0.3315351576122266, -3.0571607376320844]",0.03284510058633572,5.465627950229646e-13,0.019249821375493054,True,REJECTED,negative OOS fold,,,,False
garchgap_63,volatility,Financial-Models notebooks (concept-mined),0.011255692948225744,1.8023745410713894,-0.0021616931924147943,-0.004326382555529243,-0.0021616931924147943,1901,-1.7979296054741838,"[-2.2339909606123998, -1.8326950020824022, -1.5549106950592237, -1.5916415423802308]",0.07148649793079676,4.640732242933154e-13,0.017967621914384432,True,REJECTED,negative OOS fold,,,,False
dowmean_90,seasonality,seasonality_scan.py idea,-0.02720097683249259,-4.380007048525947,-0.015874093272681817,-0.006387009753112855,-0.015874093272681817,1941,-1.7089436318661826,"[-0.8048878567649614, -3.251794501058806, -2.202473961851905, -2.951106633011474]",1.1867547014210444e-05,4.54081217071689e-14,0.02035022343730698,True,REJECTED,negative OOS fold,,,,False
volratio_21_63,volatility,Financial-Models notebooks (concept-mined),0.009058349747800742,1.458224322355888,-0.0017863160467441411,-0.0029853434405570515,-0.0017863160467441411,1901,-1.899472074482177,"[-2.506795342920769, -0.6912233189754885, -2.284335123596443, -1.6702045213066292]",0.1447787217621037,1.687538997430238e-14,0.018690773820523005,False,REJECTED,failed FDR,,,,False
rev_7,reversal,Qlib Alpha158,0.03043661559663248,4.3559788339489875,0.01994863261588662,-0.01339380627529177,0.01994863261588662,1956,-2.1119622583544184,"[-2.434481159474311, -2.7419399997621223, -2.1957884730562953, -1.4034368369836254]",1.3247357804058169e-05,1.609823385706477e-15,0.02201529818012509,True,REJECTED,negative OOS fold,,,,False
carry_3,carry,in-repo alphas.py,-0.03529407828752812,-6.311535851380995,-0.04304574182229268,-0.048011784785629806,-0.04304574182229268,1961,-1.631395739265949,"[-2.41608882860096, -0.9217070080279867, -0.4338755334921672, -2.9145615002422094]",2.762798878563899e-10,5.551115123125783e-16,0.01973012609545665,True,REJECTED,negative OOS fold,,,,False
base_carry_3,baseline,in-repo alphas.py,-0.03529407828752812,-6.311535851380995,-0.04304574182229268,-0.048011784785629806,-0.04304574182229268,1961,-1.631395739265949,"[-2.41608882860096, -0.9217070080279867, -0.4338755334921672, -2.9145615002422094]",2.762798878563899e-10,5.551115123125783e-16,0.01973012609545665,True,REJECTED,negative OOS fold,,,,False
kbar_downshadow_1,kbar,Qlib Alpha158,0.014050802642267582,2.3119354845265345,0.001558313092661891,0.00032875801273917675,0.001558313092661891,1963,-2.122257488877121,"[-2.2556328467147413, -2.869634858711996, -1.881814051997919, -2.85077683865336]",0.02078123888642658,0.0,0.02047756132856271,True,REJECTED,negative OOS fold,,,,False
dowmean_180,seasonality,seasonality_scan.py idea,-0.01900899277917356,-3.1352373209579447,-0.0190761320629511,-0.00432191640437071,-0.0190761320629511,1941,-2.416689230736831,"[-1.7827359833128706, -3.922836291295236, -2.0086916893849676, -4.269040720855245]",0.0017171513464093735,0.0,0.01944294082952298,True,REJECTED,negative OOS fold,,,,False
spread_kalman,pairs,Financial-Models notebooks (concept-mined),0.02768462676573437,4.22422956554151,0.017290688298943833,-0.014428934431345717,0.017290688298943833,1901,-2.474715597504395,"[-2.683670432594705, -2.452951623321508, -2.9845181912397525, -2.1536369777677273]",2.397595609404668e-05,0.0,0.02202668980671645,True,REJECTED,negative OOS fold,,,,False
rsi_dip_7,oscillator,in-repo alphas.py,0.03060630652531962,4.860661102588739,0.00914027191995729,-0.013097733505344418,0.00914027191995729,1962,-2.2726211592215373,"[-2.2288658580548897, -2.570084529520488, -2.9704466202172326, -1.8945160871736306]",1.16994389309788e-06,0.0,0.020750324351733743,True,REJECTED,negative OOS fold,,,,False
rsi_dip_14,oscillator,in-repo alphas.py,0.025284014269429826,3.9504132830644747,0.007883308393937602,-0.008835231084011973,0.007883308393937602,1962,-1.9519415779360376,"[-2.1457093530806093, -2.011188518538597, -2.704567643173331, -1.8775376351041815]",7.801636106608001e-05,0.0,0.021335641160678945,True,REJECTED,negative OOS fold,,,,False
stoch_28,oscillator,Jansen ML4T,0.0023616727162310384,0.362894042809875,-0.020162174291923282,-0.03352145536784377,-0.020162174291923282,1936,-2.7667994869118697,"[-3.0089414176324993, -2.9592378441263016, -3.116665062212171, -2.1950375515112204]",0.7166840369988634,0.0,0.019665685009533185,False,REJECTED,failed FDR,,,,False
